uid	register_time	ref0	ref1	last_login_time
4877	20130121043026	adwords	ad0	20130121043026
4889	20130121043716	adwords	ad0	20130121045911
4901	20130121044315	adwords	ad0	20130121044315
4895	20130121044350	adwords	ad0	20130207182749
4913	20130121045005	adwords	ad0	20130121045005
4919	20130121045523	facebook	ad1	20130124203609
4937	20130121050133	adwords	ad1	20130121050133
4931	20130121050416	adwords	ad0	20130121050416
4943	20130121050653	facebook	ad1	20130121050653
4961	20130121051802	adwords	ad1	20130131024428
4967	20130121052219	facebook	ad1	20130121052219
4973	20130121052641	facebook	ad0	20130121052723
4979	20130121052840	facebook	ad0	20130121052840
5003	20130121053941	facebook	ad0	20130121054211
5009	20130121054109	adwords	ad1	20130121061802
5015	20130121054326	adwords	ad1	20130121054939
5021	20130121054808	facebook	ad0	20130121054909
5039	20130121055057	facebook	ad0	20130121055057
5027	20130121055137	facebook	ad0	20130121055149
5033	20130121055230	facebook	ad1	20130121055131
5051	20130121055946	facebook	ad1	20130121055946
5063	20130121060324	facebook	ad0	20130121060324
5081	20130121061450	adwords	ad1	20130121061450
5087	20130121061941	adwords	ad0	20130121062635
5093	20130121062211	adwords	ad1	20130121062211
5099	20130121062424	facebook	ad0	20130121062424
5105	20130121062932	adwords	ad0	20130121062932
5117	20130121063724	adwords	ad1	20130121063724
5121	20130121063829	adwords	ad0	20130121063829
5127	20130121064403	adwords	ad0	20130121064403
5139	20130121065729	adwords	ad0	20130121065729
5151	20130121071020	facebook	ad0	20130121071051
5157	20130121071700	facebook	ad1	20130121071700
5169	20130121073518	adwords	ad0	20130121073518
5175	20130121074629	adwords	ad0	20130121074629
5193	20130121082253	adwords	ad0	20130121082253
5199	20130121082734	adwords	ad0	20130121082734
5211	20130121091149	adwords	ad0	20130121091149
5223	20130121100423	adwords	ad1	20130121100317
5229	20130121103321	adwords	ad0	20130121104242
5253	20130121144148	adwords	ad1	20130121144536
5259	20130121145239	adwords	ad0	20130121145239
5265	20130121151347	adwords	ad1	20130121151347
5277	20130121154039	adwords	ad0	20130121154039
5283	20130121155827	adwords	ad0	20130121155827
5289	20130121160930	facebook	ad0	20130121171358
5295	20130121162928	adwords	ad0	20130121163022
5301	20130121164409	adwords	ad0	20130121164349
5307	20130121164844	facebook	ad1	20130121164844
5313	20130121170555	adwords	ad0	20130121170555
5319	20130121171513	adwords	ad0	20130121171556
5325	20130121172912	adwords	ad0	20130121172912
5331	20130121173922	adwords	ad0	20130121174708
5337	20130121175708	adwords	ad0	20130121175708
5343	20130121181110	adwords	ad1	20130121181110
5349	20130121182212	adwords	ad0	20130121182201
5361	20130121183855	adwords	ad0	20130121183855
5367	20130121185454	adwords	ad0	20130121185454
5377	20130121191305	adwords	ad0	20130121191305
5395	20130121195224	adwords	ad1	20130121195249
5401	20130121200129	facebook	ad1	20130121200155
5407	20130121200240	adwords	ad1	20130121200240
5413	20130121201010	adwords	ad0	20130121201012
5425	20130121202247	adwords	ad0	20130121203959
5431	20130121202904	adwords	ad0	20130121203135
5443	20130121203811	adwords	ad0	20130121203811
5449	20130121204413	adwords	ad1	20130121204606
5455	20130121204857	adwords	ad1	20130121204857
5461	20130121205906	adwords	ad0	20130121205906
5467	20130121210519	facebook	ad0	20130121210519
5473	20130121210732	facebook	ad0	20130121210732
5485	20130121212259	adwords	ad1	20130121212259
5497	20130121213201	adwords	ad0	20130121213201
5503	20130121214054	adwords	ad0	20130121214020
5515	20130121215120	adwords	ad0	20130121220228
5521	20130121215931	adwords	ad0	20130121215931
5527	20130121220147	adwords	ad0	20130205040243
5533	20130121221445	adwords	ad0	20130121222141
5539	20130121221924	adwords	ad1	20130121221924
5545	20130121222826	adwords	ad0	20130122001417
5551	20130121223723	facebook	ad0	20130121223723
5557	20130121224431	facebook	ad0	20130121225038
5563	20130121224537	adwords	ad0	20130121224537
5581	20130121230149	facebook	ad1	20130121230149
5593	20130121230721	facebook	ad0	20130121231149
5605	20130121231815	adwords	ad0	20130121231815
5611	20130121232019	adwords	ad0	20130121234123
5617	20130121232949	adwords	ad1	20130121232949
5623	20130121233712	adwords	ad0	20130121233712
5629	20130121234354	adwords	ad1	20130122000938
5633	20130121234747	adwords	ad1	20130121234747
5639	20130121235635	adwords	ad0	20130121235635
5645	20130122000452	adwords	ad0	20130122000452
5651	20130122001158	adwords	ad0	20130122001101
5663	20130122002035	adwords	ad0	20130122002035
5669	20130122002638	adwords	ad0	20130122003951
5675	20130122003321	adwords	ad0	20130122003321
5681	20130122003932	facebook	ad0	20130122003926
5693	20130122004308	facebook	ad0	20130122004308
5687	20130122004345	facebook	ad0	20130122004345
5699	20130122004846	adwords	ad0	20130122010411
5705	20130122005334	adwords	ad0	20130122005334
5711	20130122005459	facebook	ad0	20130122005459
5723	20130122010008	adwords	ad1	20130122010008
5735	20130122010822	adwords	ad0	20130122010822
5759	20130122012259	adwords	ad1	20130122012259
5753	20130122012333	adwords	ad0	20130122015319
5789	20130122014657	facebook	ad0	20130122014657
5795	20130122015403	adwords	ad0	20130122015403
5801	20130122015937	adwords	ad1	20130122015937
5807	20130122020031	facebook	ad1	20130206204441
5813	20130122020200	adwords	ad1	20130122020200
5819	20130122020828	adwords	ad0	20130122020828
5831	20130122021014	facebook	ad1	20130122021104
5843	20130122021129	adwords	ad0	20130122021129
5849	20130122022105	facebook	ad1	20130122030502
5855	20130122023130	adwords	ad0	20130122023130
5867	20130122024134	facebook	ad0	20130122024239
5885	20130122025034	facebook	ad0	20130122025609
5895	20130122025855	facebook	ad1	20130122055058
5901	20130122030146	adwords	ad0	20130122030146
5913	20130122030658	adwords	ad0	20130122030658
5925	20130122032022	adwords	ad0	20130122032022
5931	20130122032540	facebook	ad0	20130122033152
5937	20130122032628	adwords	ad0	20130122154913
5955	20130122034450	facebook	ad0	20130122034450
5961	20130122034606	adwords	ad1	20130122034606
5973	20130122035256	adwords	ad0	20130122035256
5979	20130122040015	adwords	ad1	20130122040015
5985	20130122040852	adwords	ad0	20130122040702
6003	20130122041928	adwords	ad0	20130122041936
6009	20130122042108	adwords	ad1	20130122042108
6015	20130122042403	adwords	ad1	20130122042403
6021	20130122043058	adwords	ad0	20130122043058
6027	20130122043411	adwords	ad1	20130122043647
6033	20130122043753	facebook	ad1	20130122054339
6051	20130122044627	adwords	ad1	20130122045457
6069	20130122045534	facebook	ad1	20130122045534
6075	20130122050029	adwords	ad0	20130122050029
6093	20130122051110	adwords	ad1	20130122051110
6087	20130122051327	facebook	ad0	20130122051327
6099	20130122051953	adwords	ad0	20130122052325
6105	20130122052137	adwords	ad0	20130122052137
6111	20130122052942	adwords	ad0	20130122052942
6123	20130122053919	facebook	ad1	20130122054333
6135	20130122054438	adwords	ad1	20130122054438
6141	20130122054901	facebook	ad1	20130122054901
6151	20130122055034	facebook	ad0	20130122055034
6157	20130122055850	adwords	ad0	20130122060127
6163	20130122060621	facebook	ad1	20130122060621
6169	20130122061040	facebook	ad1	20130122061040
6175	20130122061748	facebook	ad1	20130122061748
6181	20130122062300	adwords	ad0	20130122062300
6187	20130122062922	facebook	ad0	20130122064850
6193	20130122063425	adwords	ad0	20130122063504
6199	20130122063956	adwords	ad1	20130122063956
6211	20130122065528	adwords	ad0	20130122065528
6217	20130122070542	adwords	ad0	20130122071006
6229	20130122071203	facebook	ad0	20130122071247
6235	20130122072406	facebook	ad1	20130122072538
6241	20130122073129	facebook	ad0	20130122073129
6247	20130122074325	adwords	ad0	20130122074325
6253	20130122075657	adwords	ad1	20130122075657
6259	20130122081154	facebook	ad0	20130122081154
6265	20130122082225	adwords	ad0	20130122082225
6271	20130122083124	facebook	ad0	20130122082901
6277	20130122083841	adwords	ad0	20130122083841
6283	20130122085425	adwords	ad1	20130122085722
6289	20130122091234	facebook	ad1	20130122091234
6301	20130122093802	adwords	ad0	20130122094246
6307	20130122102526	adwords	ad1	20130122102526
6319	20130122110814	facebook	ad1	20130122110814
6325	20130122113917	adwords	ad0	20130122113917
6337	20130122131812	adwords	ad0	20130122131812
6343	20130122144901	facebook	ad0	20130122144901
6349	20130122150746	facebook	ad1	20130122150746
6361	20130122154440	adwords	ad0	20130122154440
6373	20130122161710	adwords	ad1	20130122161710
6385	20130122163346	facebook	ad1	20130122163837
6391	20130122164315	adwords	ad0	20130122165102
6397	20130122165806	adwords	ad1	20130122192838
6413	20130122170959	facebook	ad1	20130122170959
6425	20130122173913	adwords	ad0	20130122173913
6431	20130122174011	adwords	ad0	20130122174011
6437	20130122174746	adwords	ad1	20130122174746
6443	20130122175504	facebook	ad0	20130122175504
6449	20130122180703	adwords	ad1	20130122181025
6455	20130122181333	facebook	ad0	20130122181841
6467	20130122182417	adwords	ad0	20130122182417
6473	20130122183345	adwords	ad0	20130125135612
6479	20130122184408	adwords	ad1	20130122184408
6491	20130122190620	facebook	ad1	20130122191335
6497	20130122191311	facebook	ad0	20130122191552
6503	20130122192054	adwords	ad0	20130122192054
6509	20130122192627	facebook	ad0	20130122192627
6515	20130122193932	facebook	ad0	20130122194556
6521	20130122194155	adwords	ad0	20130122195124
6527	20130122194937	adwords	ad1	20130122194937
6533	20130122200648	adwords	ad0	20130122200718
6539	20130122201610	adwords	ad0	20130122201633
6551	20130122203424	adwords	ad1	20130122203424
6557	20130122204125	adwords	ad0	20130122204144
6563	20130122204618	adwords	ad1	20130122205238
6569	20130122205319	facebook	ad0	20130122205319
6575	20130122205538	adwords	ad1	20130125004256
6581	20130122210259	adwords	ad0	20130122210943
6593	20130122211422	adwords	ad0	20130122213515
6599	20130122211717	adwords	ad1	20130122212047
6611	20130122212534	facebook	ad1	20130122212533
6617	20130122213359	facebook	ad1	20130122213359
6623	20130122213601	adwords	ad0	20130122213601
6629	20130122214207	adwords	ad0	20130122214818
6635	20130122214741	adwords	ad0	20130122214741
6641	20130122215652	facebook	ad0	20130122215708
6647	20130122215759	adwords	ad1	20130122220609
6653	20130122220543	adwords	ad0	20130122220543
6657	20130122221111	adwords	ad0	20130122221111
6669	20130122222455	facebook	ad0	20130122222455
6681	20130122224417	adwords	ad1	20130123004314
6687	20130122225158	adwords	ad0	20130122225158
6711	20130122231800	facebook	ad0	20130122231800
6717	20130122232239	adwords	ad0	20130122232239
6729	20130122233652	adwords	ad0	20130122233652
6735	20130122234308	adwords	ad1	20130122234345
6741	20130122235720	adwords	ad0	20130122235714
6747	20130122235814	adwords	ad0	20130123013136
6753	20130123000407	adwords	ad0	20130123000407
6759	20130123001009	adwords	ad1	20130123001633
6765	20130123001523	adwords	ad0	20130123001523
6771	20130123002011	adwords	ad0	20130123002011
6777	20130123002844	facebook	ad0	20130123002844
6783	20130123003043	facebook	ad0	20130123003043
6789	20130123003712	adwords	ad0	20130123045505
6801	20130123005320	adwords	ad0	20130123005254
6813	20130123010514	adwords	ad0	20130123010514
6819	20130123011247	adwords	ad1	20130123011247
6825	20130123011605	adwords	ad0	20130123011605
6831	20130123012127	adwords	ad1	20130123012127
6837	20130123012734	adwords	ad1	20130123012734
6843	20130123013156	adwords	ad0	20130123014525
6849	20130123013441	adwords	ad0	20130123013441
6855	20130123013534	adwords	ad1	20130123034813
6861	20130123013830	adwords	ad0	20130123032914
6867	20130123014823	facebook	ad0	20130123014823
6873	20130123015040	adwords	ad1	20130123015040
6879	20130123015313	adwords	ad1	20130123015313
6891	20130123020102	adwords	ad1	20130123021452
6885	20130123020455	adwords	ad0	20130123020224
6897	20130123020846	adwords	ad0	20130123020846
6909	20130123021525	adwords	ad0	20130123021525
6919	20130123022241	adwords	ad0	20130123215020
6913	20130123022345	facebook	ad0	20130123022345
6931	20130123023241	adwords	ad0	20130123023241
6937	20130123023457	adwords	ad1	20130123023457
6943	20130123023745	facebook	ad1	20130123023745
6955	20130123024745	facebook	ad1	20130123034009
6967	20130123025312	adwords	ad0	20130123025312
6973	20130123025623	facebook	ad0	20130123025623
6991	20130123030737	adwords	ad0	20130123031243
6997	20130123031355	adwords	ad1	20130123031355
7009	20130123031815	adwords	ad1	20130123031815
7015	20130123031854	adwords	ad0	20130123032535
7033	20130123032814	adwords	ad0	20130123032814
7027	20130123032837	facebook	ad1	20130123033043
7057	20130123033638	adwords	ad0	20130123033638
7051	20130123033854	adwords	ad1	20130123033854
7063	20130123034233	adwords	ad0	20130123163621
7075	20130123035235	facebook	ad0	20130123035840
7087	20130123040208	adwords	ad1	20130123041307
7093	20130123040446	facebook	ad0	20130123040446
7105	20130123041439	adwords	ad0	20130123045051
7111	20130123041446	adwords	ad0	20130123041446
7123	20130123042052	facebook	ad0	20130123042052
7117	20130123042238	facebook	ad0	20130123042301
7129	20130123042519	adwords	ad1	20130123042519
7135	20130123043311	adwords	ad0	20130123043542
7141	20130123043327	adwords	ad0	20130123043327
7147	20130123043644	adwords	ad1	20130123043644
7153	20130123043919	facebook	ad1	20130123043919
7165	20130123044449	adwords	ad1	20130123044510
7169	20130123044501	adwords	ad0	20130123044501
7175	20130123045806	adwords	ad0	20130123045806
7187	20130123050254	facebook	ad0	20130123050254
7193	20130123050752	adwords	ad0	20130123051819
7199	20130123051046	adwords	ad0	20130126074630
7205	20130123051205	facebook	ad1	20130123051205
7211	20130123051508	adwords	ad0	20130123051508
7217	20130123051645	adwords	ad0	20130123051645
7229	20130123052722	adwords	ad0	20130123053501
7235	20130123052947	adwords	ad0	20130123053002
7253	20130123053741	adwords	ad0	20130123053741
7259	20130123054429	adwords	ad0	20130123054429
7265	20130123054914	adwords	ad0	20130123054914
7271	20130123055205	adwords	ad0	20130123055205
7283	20130123060320	facebook	ad1	20130123082553
7289	20130123060801	facebook	ad1	20130123060836
7295	20130123061339	adwords	ad1	20130123061339
7307	20130123062433	facebook	ad0	20130123062433
7313	20130123062749	adwords	ad0	20130123062749
7319	20130123063252	adwords	ad0	20130123063252
7325	20130123063619	adwords	ad0	20130124030857
7331	20130123064607	adwords	ad0	20130123064607
7337	20130123065547	adwords	ad0	20130123065538
7343	20130123070122	facebook	ad0	20130123070122
7349	20130123070935	facebook	ad0	20130125015701
7355	20130123072513	adwords	ad0	20130123072513
7361	20130123073510	adwords	ad0	20130123073510
7373	20130123075736	adwords	ad1	20130123075736
7379	20130123075951	adwords	ad0	20130123075951
7397	20130123084125	adwords	ad0	20130123084125
7403	20130123090722	facebook	ad0	20130123090722
7409	20130123091316	adwords	ad0	20130123091316
7415	20130123095250	adwords	ad0	20130123095250
7421	20130123102853	adwords	ad0	20130123102853
7437	20130123120139	facebook	ad0	20130123120515
7443	20130123124453	adwords	ad0	20130128093120
7449	20130123135715	adwords	ad0	20130123140351
7455	20130123143953	adwords	ad0	20130123143848
7467	20130123152249	adwords	ad1	20130123152249
7473	20130123153925	facebook	ad0	20130123153925
7479	20130123155743	adwords	ad1	20130123161800
7485	20130123162500	adwords	ad1	20130123163112
7491	20130123164816	adwords	ad0	20130123164803
7497	20130123165825	facebook	ad0	20130123165825
7503	20130123170935	facebook	ad0	20130123171207
7509	20130123171543	adwords	ad0	20130123171852
7515	20130123173909	adwords	ad0	20130123173904
7527	20130123180253	adwords	ad0	20130123180253
7533	20130123181307	adwords	ad0	20130123181335
7539	20130123182411	adwords	ad0	20130123182418
7545	20130123182736	facebook	ad0	20130123182736
7557	20130123184605	adwords	ad1	20130123184605
7581	20130123191258	facebook	ad0	20130123191258
7587	20130123192252	adwords	ad0	20130123192252
7593	20130123193234	adwords	ad0	20130124060247
7605	20130123194947	adwords	ad1	20130123194947
7611	20130123195630	adwords	ad0	20130123195630
7617	20130123200259	adwords	ad1	20130123200259
7623	20130123201441	adwords	ad0	20130123201441
7629	20130123201809	adwords	ad0	20130123201809
7635	20130123202524	facebook	ad0	20130123202524
7641	20130123203614	adwords	ad0	20130123203614
7647	20130123204507	adwords	ad1	20130125030157
